x,y
285,-1.63099
286,-0.292893
287,-1.08979
288,-1.39155e-13
289,1.08979
290,0.292893
291,1.63099
292,-1
293,0.216773
294,-1.70711
295,-0.324423
296,3.33141e-14
297,0.324423
298,1.70711
299,-0.216773
300,1
301,-1.63099
302,-0.292893
303,-1.08979
304,-4.89883e-14
305,1.08979
306,0.292893
307,1.63099
308,-1
309,0.216773
310,-1.70711
311,-0.324423
312,-2.94101e-14
313,0.324423
314,1.70711
315,-0.216773
316,1
317,-1.63099
318,-0.292893
319,-1.08979
320,-1.00931e-13
321,1.08979
322,0.292893
323,1.63099
324,-1
325,0.216773
326,-1.70711
327,-0.324423
328,1.06818e-13
329,0.324423
330,1.70711
331,-0.216773
332,1
333,-1.63099
334,-0.292893
335,-1.08979
336,-9.60296e-14
337,1.08979
338,0.292893
339,1.63099
340,-1
341,0.216773
342,-1.70711
343,-0.324423
344,4.40935e-14
345,0.324423
346,1.70711
347,-0.216773
348,1
349,-1.63099
350,-0.292893
351,-1.08979
352,-6.27069e-14
353,1.08979
354,0.292893
355,1.63099
356,-1
357,0.216773
358,-1.70711
359,-0.324423
360,3.82127e-14
361,0.324423
362,1.70711
363,-0.216773
364,1
365,-1.63099
366,-0.292893
367,-1.08979
368,-1.43071e-13
369,1.08979
370,0.292893
371,1.63099
372,-1
373,0.216773
374,-1.70711
375,-0.324423
376,3.23319e-14
377,0.324423
378,1.70711
379,-0.216773
380,1
381,-1.63099
382,-0.292893
383,-1.08979
384,3.93868e-15
385,1.08979
386,0.292893
387,1.63099
388,-1
389,0.216773
390,-1.70711
391,-0.324423
392,1.40138e-13
393,0.324423
394,1.70711
395,-0.216773
396,1
397,-1.63099
398,-0.292893
399,-1.08979
400,-1.90112e-13
401,1.08979
402,0.292893
403,1.63099
404,-1
405,0.216773
406,-1.70711
407,-0.324423
408,7.74138e-14
409,0.324423
410,1.70711
411,-0.216773
412,1
413,-1.63099
414,-0.292893
415,-1.08979
416,-3.2732e-13
417,1.08979
418,0.292893
419,1.63099
420,-1
421,0.216773
422,-1.70711
423,-0.324423
424,-4.21538e-14
425,0.324423
426,1.70711
427,-0.216773
428,1
429,-1.63099
430,-0.292893
431,-1.08979
432,-9.77984e-15
433,1.08979
434,0.292893
435,1.63099
436,-1
437,0.216773
438,-1.70711
439,-0.324423
440,1.79339e-13
441,0.324423
442,1.70711
443,-0.216773
444,1
445,-1.63099
446,-0.292893
447,-1.08979
448,-1.46987e-13
449,1.08979
450,0.292893
451,1.63099
452,-1
453,0.216773
454,-1.70711
455,-0.324423
456,5.97714e-14
457,0.324423
458,1.70711
459,-0.216773
460,1
461,-1.63099
462,-0.292893
463,-1.08979
464,-1.13665e-13
465,1.08979
466,0.292893
467,1.63099
468,-1
469,0.216773
470,-1.70711
471,-0.324423
472,1.67577e-13
473,0.324423
474,1.70711
475,-0.216773
476,1
477,-1.63099
478,-0.292893
479,-1.08979
480,-2.34984e-14
481,1.08979
482,0.292893
483,1.63099
484,-1
485,0.216773
486,-1.70711
487,-0.324423
488,-6.5677e-14
489,0.324423
490,1.70711
491,-0.216773
492,1
493,-1.63099
494,-0.292893
495,-1.08979
496,-1.60706e-13
497,1.08979
498,0.292893
499,1.63099
500,-1
501,0.216773
502,-1.70711
503,-0.324423
504,4.21291e-14
505,0.324423
506,1.70711
507,-0.216773
508,1
509,-1.63099
510,-0.292893
511,-1.08979
512,-7.05397e-14
513,1.08979
514,0.292893
515,1.63099
516,-1
517,0.216773
518,-1.70711
519,-0.324423
520,2.06779e-13
521,0.324423
522,1.70711
523,-0.216773
524,1
525,-1.63099
526,-0.292893
527,-1.08979
528,-2.64591e-13
529,1.08979
530,0.292893
531,1.63099
532,-1
533,0.216773
534,-1.70711
535,-0.324423
536,8.72109e-14
537,0.324423
538,1.70711
539,-0.216773
540,1
541,-1.63099
542,-0.292893
543,-1.08979
544,-1.74424e-13
545,1.08979
546,0.292893
547,1.63099
548,-1
549,0.216773
550,-1.70711
551,-0.324423
552,8.13302e-14
553,0.324423
554,1.70711
555,-0.216773
556,1
557,-1.63099
558,-0.292893
559,-1.08979
560,-8.42582e-14
561,1.08979
562,0.292893
563,1.63099
564,-1
565,0.216773
566,-1.70711
567,-0.324423
568,-3.82375e-14
569,0.324423
570,1.70711
571,-0.216773
572,1
573,-1.63099
574,-0.292893
575,-1.08979
576,-2.78309e-13
577,1.08979
578,0.292893
579,1.63099
580,-1
581,0.216773
582,-1.70711
583,-0.324423
584,1.26412e-13
585,0.324423
586,1.70711
587,-0.216773
588,1
589,-1.63099
590,-0.292893
591,-1.08979
592,-1.88143e-13
593,1.08979
594,0.292893
595,1.63099
596,-1
597,0.216773
598,-1.70711
599,-0.324423
600,2.91061e-13
601,0.324423
602,1.70711
603,-0.216773
604,1
605,-1.63099
606,-0.292893
607,-1.08979
608,-9.79767e-14
609,1.08979
610,0.292893
611,1.63099
612,-1
613,0.216773
614,-1.70711
615,-0.324423
616,9.63624e-16
617,0.324423
618,1.70711
619,-0.216773
620,1
621,-1.63099
622,-0.292893
623,-1.08979
624,-7.8105e-15
625,1.08979
626,0.292893
627,1.63099
628,-1
629,0.216773
630,-1.70711
631,-0.324423
632,1.0877e-13
633,0.324423
634,1.70711
635,-0.216773
636,1
637,-1.63099
638,-0.292893
639,-1.08979
640,-2.01861e-13
641,1.08979
642,0.292893
643,1.63099
644,-1
645,0.216773
646,-1.70711
647,-0.324423
648,-1.07979e-14
649,0.324423
650,1.70711
651,-0.216773
652,1
653,-1.63099
654,-0.292893
655,-1.08979
656,-3.39069e-13
657,1.08979
658,0.292893
659,1.63099
660,-1
661,0.216773
662,-1.70711
663,-0.324423
664,1.53852e-13
665,0.324423
666,1.70711
667,-0.216773
668,1
669,-1.63099
670,-0.292893
671,-1.08979
672,-1.92059e-13
673,1.08979
674,0.292893
675,1.63099
676,-1
677,0.216773
678,-1.70711
679,-0.324423
680,1.47971e-13
681,0.324423
682,1.70711
683,-0.216773
684,1
685,-1.63099
686,-0.292893
687,-1.08979
688,-1.58737e-13
689,1.08979
690,0.292893
691,1.63099
692,-1
693,0.216773
694,-1.70711
695,-0.324423
696,2.84031e-14
697,0.324423
698,1.70711
699,-0.216773
700,1
701,-1.63099
702,-0.292893
703,-1.08979
704,-1.25414e-13
705,1.08979
706,0.292893
707,1.63099
708,-1
709,0.216773
710,-1.70711
711,-0.324423
712,1.36209e-13
713,0.324423
714,1.70711
715,-0.216773
716,1
717,-1.63099
718,-0.292893
719,-1.08979
720,-3.19465e-13
721,1.08979
722,0.292893
723,1.63099
724,-1
725,0.216773
726,-1.70711
727,-0.324423
728,1.66416e-14
729,0.324423
730,1.70711
731,-0.216773
732,1
733,-1.63099
734,-0.292893
735,-1.08979
736,-2.86142e-13
737,1.08979
738,0.292893
739,1.63099
740,-1
741,0.216773
742,-1.70711
743,-0.324423
744,1.24448e-13
745,0.324423
746,1.70711
747,-0.216773
748,1
749,-1.63099
750,-0.292893
751,-1.08979
752,-2.54454e-14
753,1.08979
754,0.292893
755,1.63099
756,-1
757,0.216773
758,-1.70711
759,-0.324423
760,4.88002e-15
761,0.324423
762,1.70711
763,-0.216773
764,1
765,-1.63099
766,-0.292893
767,-1.08979
768,7.87735e-15
769,1.08979
770,0.292893
771,1.63099
772,-1
773,0.216773
774,-1.70711
775,-0.324423
776,3.4006e-13
777,0.324423
778,1.70711
779,-0.216773
780,1
781,-1.63099
782,-0.292893
783,-1.08979
784,-4.13547e-13
785,1.08979
786,0.292893
787,1.63099
788,-1
789,0.216773
790,-1.70711
791,-0.324423
792,2.20492e-13
793,0.324423
794,1.70711
795,-0.216773
796,1
797,-1.63099
798,-0.292893
799,-1.08979
800,-3.80224e-13
801,1.08979
802,0.292893
803,1.63099
804,-1
805,0.216773
806,-1.70711
807,-0.324423
808,1.00925e-13
809,0.324423
810,1.70711
811,-0.216773
812,1
813,-1.63099
814,-0.292893
815,-1.08979
816,-2.33215e-13
817,1.08979
818,0.292893
819,1.63099
820,-1
821,0.216773
822,-1.70711
823,-0.324423
824,5.49791e-13
825,0.324423
826,1.70711
827,-0.216773
828,1
829,-1.63099
830,-0.292893
831,-1.08979
832,-6.54639e-13
833,1.08979
834,0.292893
835,1.63099
836,-1
837,0.216773
838,-1.70711
839,-0.324423
840,-2.45239e-14
841,0.324423
842,1.70711
843,-0.216773
844,1
845,-1.63099
846,-0.292893
847,-1.08979
848,-1.66569e-13
849,1.08979
850,0.292893
851,1.63099
852,-1
853,0.216773
854,-1.70711
855,-0.324423
856,-3.04047e-14
857,0.324423
858,1.70711
859,-0.216773
860,1
861,-1.63099
862,-0.292893
863,-1.08979
864,-1.95597e-14
865,1.08979
866,0.292893
867,1.63099
868,-1
869,0.216773
870,-1.70711
871,-0.324423
872,-1.49972e-13
873,0.324423
874,1.70711
875,-0.216773
876,1
877,-1.63099
878,-0.292893
879,-1.08979
880,-3.27297e-13
881,1.08979
882,0.292893
883,1.63099
884,-1
885,0.216773
886,-1.70711
887,-0.324423
888,2.98894e-13
889,0.324423
890,1.70711
891,-0.216773
892,1
893,-1.63099
894,-0.292893
895,-1.08979
896,-2.93975e-13
897,1.08979
898,0.292893
899,1.63099
900,-1
901,0.216773
902,-1.70711
903,-0.324423
904,1.79327e-13
905,0.324423
906,1.70711
907,-0.216773
908,1
909,-1.63099
910,-0.292893
911,-1.08979
912,-2.60652e-13
913,1.08979
914,0.292893
915,1.63099
916,-1
917,0.216773
918,-1.70711
919,-0.324423
920,5.9759e-14
921,0.324423
922,1.70711
923,-0.216773
924,1
925,-1.63099
926,-0.292893
927,-1.08979
928,-2.27329e-13
929,1.08979
930,0.292893
931,1.63099
932,-1
933,0.216773
934,-1.70711
935,-0.324423
936,3.94939e-13
937,0.324423
938,1.70711
939,-0.216773
940,1
941,-1.63099
942,-0.292893
943,-1.08979
944,-6.48754e-13
945,1.08979
946,0.292893
947,1.63099
948,-1
949,0.216773
950,-1.70711
951,-0.324423
952,3.89058e-13
953,0.324423
954,1.70711
955,-0.216773
956,1
957,-1.63099
958,-0.292893
959,-1.08979
960,-4.69967e-14
961,1.08979
962,0.292893
963,1.63099
964,-1
965,0.216773
966,-1.70711
967,-0.324423
968,-7.15701e-14
969,0.324423
970,1.70711
971,-0.216773
972,1
973,-1.63099
974,-0.292893
975,-1.08979
976,1.00013e-13
977,1.08979
978,0.292893
979,1.63099
980,-1
981,0.216773
982,-1.70711
983,-0.324423
984,2.6361e-13
985,0.324423
986,1.70711
987,-0.216773
988,1
989,-1.63099
990,-0.292893
991,-1.08979
992,-3.21412e-13
993,1.08979
994,0.292893
995,1.63099
996,-1
997,0.216773
998,-1.70711
999,-0.324423
1000,1.44042e-13
1001,0.324423
1002,1.70711
1003,-0.216773
1004,1
1005,-1.63099
1006,-0.292893
1007,-1.08979
1008,-2.88089e-13
1009,1.08979
1010,0.292893
1011,1.63099
1012,-1
1013,0.216773
1014,-1.70711
1015,-0.324423
1016,2.44744e-14
1017,0.324423
1018,1.70711
1019,-0.216773
1020,1
1021,-1.63099
1022,-0.292893
1023,-1.08979
1024,-1.41079e-13
1025,1.08979
1026,0.292893
1027,1.63099
1028,-1
1029,0.216773
1030,-1.70711
1031,-0.324423
1032,1.85936e-14
1033,0.324423
1034,1.70711
1035,-0.216773
1036,1
1037,-1.63099
1038,-0.292893
1039,-1.08979
1040,-5.62504e-13
1041,1.08979
1042,0.292893
1043,1.63099
1044,-1
1045,0.216773
1046,-1.70711
1047,-0.324423
1048,3.53773e-13
1049,0.324423
1050,1.70711
1051,-0.216773
1052,1
1053,-1.63099
1054,-0.292893
1055,-1.08979
1056,-5.29181e-13
1057,1.08979
1058,0.292893
1059,1.63099
1060,-1
1061,0.216773
1062,-1.70711
1063,-0.324423
1064,2.34206e-13
1065,0.324423
1066,1.70711
1067,-0.216773
1068,1
1069,-1.63099
1070,-0.292893
1071,-1.08979
1072,-4.95858e-13
1073,1.08979
1074,0.292893
1075,1.63099
1076,-1
1077,0.216773
1078,-1.70711
1079,-0.324423
1080,1.14638e-13
1081,0.324423
1082,1.70711
1083,-0.216773
1084,1
1085,-1.63099
1086,-0.292893
1087,-1.08979
1088,-3.48849e-13
1089,1.08979
1090,0.292893
1091,1.63099
1092,-1
1093,0.216773
1094,-1.70711
1095,-0.324423
1096,2.22444e-13
1097,0.324423
1098,1.70711
1099,-0.216773
1100,1
1101,-1.63099
1102,-0.292893
1103,-1.08979
1104,-2.01839e-13
1105,1.08979
1106,0.292893
1107,1.63099
1108,-1
1109,0.216773
1110,-1.70711
1111,-0.324423
1112,1.02877e-13
1113,0.324423
1114,1.70711
1115,-0.216773
1116,1
1117,-1.63099
1118,-0.292893
1119,-1.08979
1120,-1.68516e-13
1121,1.08979
1122,0.292893
1123,1.63099
1124,-1
1125,0.216773
1126,-1.70711
1127,-0.324423
1128,-1.66911e-14
1129,0.324423
1130,1.70711
1131,-0.216773
1132,1
1133,-1.63099
1134,-0.292893
1135,-1.08979
1136,-1.35194e-13
1137,1.08979
1138,0.292893
1139,1.63099
1140,-1
1141,0.216773
1142,-1.70711
1143,-0.324423
1144,3.18489e-13
1145,0.324423
1146,1.70711
1147,-0.216773
1148,1
1149,-1.63099
1150,-0.292893
1151,-1.08979
1152,-5.56618e-13
1153,1.08979
1154,0.292893
1155,1.63099
1156,-1
1157,0.216773
1158,-1.70711
1159,-0.324423
1160,1.98921e-13
1161,0.324423
1162,1.70711
1163,-0.216773
1164,1
1165,-1.63099
1166,-0.292893
1167,-1.08979
1168,-4.09609e-13
1169,1.08979
1170,0.292893
1171,1.63099
1172,-1
1173,0.216773
1174,-1.70711
1175,-0.324423
1176,1.9304e-13
1177,0.324423
1178,1.70711
1179,-0.216773
1180,1
1181,-1.63099
1182,-0.292893
1183,-1.08979
1184,-3.76286e-13
1185,1.08979
1186,0.292893
1187,1.63099
1188,-1
1189,0.216773
1190,-1.70711
1191,-0.324423
1192,7.34726e-14
1193,0.324423
1194,1.70711
1195,-0.216773
1196,1
1197,-1.63099
1198,-0.292893
1199,-1.08979
1200,-6.84024e-13
1201,1.08979
1202,0.292893
1203,1.63099
1204,-1
1205,0.216773
1206,-1.70711
1207,-0.324423
1208,5.22339e-13
1209,0.324423
1210,1.70711
1211,-0.216773
1212,1
1213,-1.63099
1214,-0.292893
1215,-1.08979
1216,-1.95953e-13
1217,1.08979
1218,0.292893
1219,1.63099
1220,-1
1221,0.216773
1222,-1.70711
1223,-0.324423
1224,-5.19758e-14
1225,0.324423
1226,1.70711
1227,-0.216773
1228,1
1229,-1.63099
1230,-0.292893
1231,-1.08979
1232,-4.89438e-14
1233,1.08979
1234,0.292893
1235,1.63099
1236,-1
1237,0.216773
1238,-1.70711
1239,-0.324423
1240,-5.78566e-14
1241,0.324423
1242,1.70711
1243,-0.216773
1244,1
1245,-1.63099
1246,-0.292893
1247,-1.08979
1248,-1.5621e-14
1249,1.08979
1250,0.292893
1251,1.63099
1252,-1
1253,0.216773
1254,-1.70711
1255,-0.324423
1256,2.77323e-13
1257,0.324423
1258,1.70711
1259,-0.216773
1260,1
1261,-1.63099
1262,-0.292893
1263,-1.08979
1264,-4.37046e-13
1265,1.08979
1266,0.292893
1267,1.63099
1268,-1
1269,0.216773
1270,-1.70711
1271,-0.324423
1272,1.57756e-13
1273,0.324423
1274,1.70711
1275,-0.216773
1276,1
1277,-1.63099
1278,-0.292893
1279,-1.08979
1280,-4.03723e-13
1281,1.08979
1282,0.292893
1283,1.63099
1284,-1
1285,0.216773
1286,-1.70711
1287,-0.324423
1288,3.81879e-14
1289,0.324423
1290,1.70711
1291,-0.216773
1292,1
1293,-1.63099
1294,-0.292893
1295,-1.08979
1296,-3.704e-13
1297,1.08979
1298,0.292893
1299,1.63099
1300,-1
1301,0.216773
1302,-1.70711
1303,-0.324423
1304,4.87055e-13
1305,0.324423
1306,1.70711
1307,-0.216773
1308,1
1309,-1.63099
1310,-0.292893
1311,-1.08979
1312,-6.78138e-13
1313,1.08979
1314,0.292893
1315,1.63099
1316,-1
1317,0.216773
1318,-1.70711
1319,-0.324423
1320,3.67487e-13
1321,0.324423
1322,1.70711
1323,-0.216773
1324,1
1325,-1.63099
1326,-0.292893
1327,-1.08979
1328,-6.44815e-13
1329,1.08979
1330,0.292893
1331,1.63099
1332,-1
1333,0.216773
1334,-1.70711
1335,-0.324423
1336,2.47919e-13
1337,0.324423
1338,1.70711
1339,-0.216773
1340,1
1341,-1.63099
1342,-0.292893
1343,-1.08979
1344,-3.84119e-13
1345,1.08979
1346,0.292893
1347,1.63099
1348,-1
1349,0.216773
1350,-1.70711
1351,-0.324423
1352,-9.9022e-14
1353,0.324423
1354,1.70711
1355,-0.216773
1356,1
1357,-1.63099
1358,-0.292893
1359,-1.08979
1360,-3.50796e-13
1361,1.08979
1362,0.292893
1363,1.63099
1364,-1
1365,0.216773
1366,-1.70711
1367,-0.324423
1368,2.36158e-13
1369,0.324423
1370,1.70711
1371,-0.216773
1372,1
1373,-1.63099
1374,-0.292893
1375,-1.08979
1376,-3.17473e-13
1377,1.08979
1378,0.292893
1379,1.63099
1380,-1
1381,0.216773
1382,-1.70711
1383,-0.324423
1384,1.1659e-13
1385,0.324423
1386,1.70711
1387,-0.216773
1388,1
1389,-1.63099
1390,-0.292893
1391,-1.08979
1392,-2.8415e-13
1393,1.08979
1394,0.292893
1395,1.63099
1396,-1
1397,0.216773
1398,-1.70711
1399,-0.324423
1400,-2.97753e-15
1401,0.324423
1402,1.70711
1403,-0.216773
1404,1
1405,-1.63099
1406,-0.292893
1407,-1.08979
1408,-2.50827e-13
1409,1.08979
1410,0.292893
1411,1.63099
1412,-1
1413,0.216773
1414,-1.70711
1415,-0.324423
1416,3.32202e-13
1417,0.324423
1418,1.70711
1419,-0.216773
1420,1
1421,-1.63099
1422,-0.292893
1423,-1.08979
1424,-6.72252e-13
1425,1.08979
1426,0.292893
1427,1.63099
1428,-1
1429,0.216773
1430,-1.70711
1431,-0.324423
1432,2.12635e-13
1433,0.324423
1434,1.70711
1435,-0.216773
1436,1
1437,-1.63099
1438,-0.292893
1439,-1.08979
1440,-6.38929e-13
1441,1.08979
1442,0.292893
1443,1.63099
1444,-1
1445,0.216773
1446,-1.70711
1447,-0.324423
1448,9.3067e-14
1449,0.324423
1450,1.70711
1451,-0.216773
1452,1
1453,-1.63099
1454,-0.292893
1455,-1.08979
1456,-6.05607e-13
1457,1.08979
1458,0.292893
1459,1.63099
1460,-1
1461,0.216773
1462,-1.70711
1463,-0.324423
1464,4.28247e-13
1465,0.324423
1466,1.70711
1467,-0.216773
1468,1
1469,-1.63099
1470,-0.292893
1471,-1.08979
1472,-5.72284e-13
1473,1.08979
1474,0.292893
1475,1.63099
1476,-1
1477,0.216773
1478,-1.70711
1479,-0.324423
1480,3.08679e-13
1481,0.324423
1482,1.70711
1483,-0.216773
1484,1
1485,-1.63099
1486,-0.292893
1487,-1.08979
1488,-8.42136e-14
1489,1.08979
1490,0.292893
1491,1.63099
1492,-1
1493,0.216773
1494,-1.70711
1495,-0.324423
1496,6.43859e-13
1497,0.324423
1498,1.70711
1499,-0.216773
1500,1
1501,-1.63099
1502,-0.292893
1503,-1.08979
1504,-5.08908e-14
1505,1.08979
1506,0.292893
1507,1.63099
1508,-1
1509,0.216773
1510,-1.70711
1511,-0.324423
1512,5.24291e-13
1513,0.324423
1514,1.70711
1515,-0.216773
1516,1
1517,-1.63099
1518,-0.292893
1519,-1.08979
1520,-1.75681e-14
1521,1.08979
1522,0.292893
1523,1.63099
1524,-1
1525,0.216773
1526,-1.70711
1527,-0.324423
1528,4.04724e-13
1529,0.324423
1530,1.70711
1531,-0.216773
1532,1
1533,-1.63099
1534,-0.292893
1535,-1.08979
1536,1.57547e-14
1537,1.08979
1538,0.292893
1539,1.63099
1540,-1
1541,0.216773
1542,-1.70711
1543,-0.324423
1544,2.85156e-13
1545,0.324423
1546,1.70711
1547,-0.216773
1548,1
1549,-1.63099
1550,-0.292893
1551,-1.08979
1552,-8.60417e-13
1553,1.08979
1554,0.292893
1555,1.63099
1556,-1
1557,0.216773
1558,-1.70711
1559,-0.324423
1560,1.65588e-13
1561,0.324423
1562,1.70711
1563,-0.216773
1564,1
1565,-1.63099
1566,-0.292893
1567,-1.08979
1568,-8.27094e-13
1569,1.08979
1570,0.292893
1571,1.63099
1572,-1
1573,0.216773
1574,-1.70711
1575,-0.324423
1576,4.60207e-14
1577,0.324423
1578,1.70711
1579,-0.216773
1580,1
1581,-1.63099
1582,-0.292893
1583,-1.08979
1584,-7.93772e-13
1585,1.08979
1586,0.292893
1587,1.63099
1588,-1
1589,0.216773
1590,-1.70711
1591,-0.324423
1592,-7.35469e-14
1593,0.324423
1594,1.70711
1595,-0.216773
1596,1
1597,-1.63099
1598,-0.292893
1599,-1.08979
1600,-7.60449e-13
1601,1.08979
1602,0.292893
1603,1.63099
1604,-1
1605,0.216773
1606,-1.70711
1607,-0.324423
1608,-1.93115e-13
1609,0.324423
1610,1.70711
1611,-0.216773
1612,1
1613,-1.63099
1614,-0.292893
1615,-1.08979
1616,-7.27126e-13
1617,1.08979
1618,0.292893
1619,1.63099
1620,-1
1621,0.216773
1622,-1.70711
1623,-0.324423
1624,-8.53085e-14
1625,0.324423
1626,1.70711
1627,-0.216773
1628,1
1629,-1.63099
1630,-0.292893
1631,-1.08979
1632,-4.6643e-13
1633,1.08979
1634,0.292893
1635,1.63099
1636,-1
1637,0.216773
1638,-1.70711
1639,-0.324423
1640,-2.04876e-13
1641,0.324423
1642,1.70711
1643,-0.216773
1644,1
1645,-1.63099
1646,-0.292893
1647,-1.08979
1648,-1.3426e-12
1649,1.08979
1650,0.292893
1651,1.63099
1652,-1
1653,0.216773
1654,-1.70711
1655,-0.324423
1656,5.85051e-13
1657,0.324423
1658,1.70711
1659,-0.216773
1660,1
1661,-1.63099
1662,-0.292893
1663,-1.08979
1664,-1.30928e-12
1665,1.08979
1666,0.292893
1667,1.63099
1668,-1
1669,0.216773
1670,-1.70711
1671,-0.324423
1672,4.65483e-13
1673,0.324423
1674,1.70711
1675,-0.216773
1676,1
1677,-1.63099
1678,-0.292893
1679,-1.08979
1680,-3.66461e-13
1681,1.08979
1682,0.292893
1683,1.63099
1684,-1
1685,0.216773
1686,-1.70711
1687,-0.324423
1688,3.45916e-13
1689,0.324423
1690,1.70711
1691,-0.216773
1692,1
1693,-1.63099
1694,-0.292893
1695,-1.08979
1696,-3.33139e-13
1697,1.08979
1698,0.292893
1699,1.63099
1700,-1
1701,0.216773
1702,-1.70711
1703,-0.324423
1704,2.26348e-13
1705,0.324423
1706,1.70711
1707,-0.216773
1708,1
1709,-1.63099
1710,-0.292893
1711,-1.08979
1712,-7.24421e-14
1713,1.08979
1714,0.292893
1715,1.63099
1716,-1
1717,0.216773
1718,-1.70711
1719,-0.324423
1720,3.34154e-13
1721,0.324423
1722,1.70711
1723,-0.216773
1724,1
1725,-1.63099
1726,-0.292893
1727,-1.08979
1728,-3.91194e-14
1729,1.08979
1730,0.292893
1731,1.63099
1732,-1
1733,0.216773
1734,-1.70711
1735,-0.324423
1736,2.14587e-13
1737,0.324423
1738,1.70711
1739,-0.216773
1740,1
1741,-1.63099
1742,-0.292893
1743,-1.08979
1744,-5.7966e-15
1745,1.08979
1746,0.292893
1747,1.63099
1748,-1
1749,0.216773
1750,-1.70711
1751,-0.324423
1752,9.5019e-14
1753,0.324423
1754,1.70711
1755,-0.216773
1756,1
1757,-1.63099
1758,-0.292893
1759,-1.08979
1760,-6.54595e-13
1761,1.08979
